"Date","Price","Open","High","Low","Vol.","Change %"
"06/06/2022","23.50","23.50","23.50","23.49","109.30K","-0.42%"
"06/05/2022","23.60","23.42","23.62","23.34","12.33K","0.00%"
"06/02/2022","23.60","23.70","23.73","23.40","319.33K","-1.26%"
"06/01/2022","23.90","23.22","23.90","23.07","238.46K","1.53%"
"05/31/2022","23.54","23.00","23.95","23.00","2.32M","2.39%"
"05/30/2022","22.99","22.99","23.35","22.69","965.11K","-0.04%"
"05/29/2022","23.00","23.01","23.01","23.00","78.86K","-1.29%"
"05/26/2022","23.30","23.01","23.37","22.63","463.50K","0.00%"
"05/25/2022","23.30","23.50","23.89","22.50","174.50K","-0.77%"
"05/24/2022","23.48","24.00","24.00","23.19","1.57M","-3.10%"
"05/23/2022","24.23","24.37","24.49","23.61","105.23K","1.30%"
"05/22/2022","23.92","24.40","24.59","23.85","12.80K","-1.97%"
"05/19/2022","24.40","23.25","25.50","22.85","1.63M","2.87%"
"05/18/2022","23.72","23.70","23.90","23.45","453.96K","0.30%"
"05/17/2022","23.65","23.49","24.80","23.49","212.59K","1.33%"
"05/16/2022","23.34","23.12","23.40","22.67","1.07M","0.86%"
"05/15/2022","23.14","23.50","23.50","23.00","146.60K","-1.53%"
"05/12/2022","23.50","23.99","24.00","23.00","357.00K","-1.14%"
"05/11/2022","23.77","23.35","24.01","23.31","437.37K","1.97%"
"05/10/2022","23.31","23.06","23.92","23.00","164.93K","-2.59%"
"05/09/2022","23.93","23.15","23.93","22.50","142.06K","1.83%"
"05/08/2022","23.50","22.02","24.00","22.02","101.65K","0.00%"
"04/28/2022","23.50","23.00","23.50","23.00","3.84M","1.34%"
"04/27/2022","23.19","23.24","23.29","22.66","228.67K","-0.60%"
"04/26/2022","23.33","21.51","23.70","21.51","254.35K","4.85%"
"04/21/2022","22.25","22.00","22.25","22.00","420.98K","0.00%"
"04/20/2022","22.25","21.55","22.43","21.55","205.29K","3.49%"
"04/19/2022","21.50","23.00","23.00","21.33","126.91K","-7.76%"
"04/18/2022","23.31","22.51","24.00","22.50","79.96K","3.05%"
"04/17/2022","22.62","21.50","25.00","21.50","179.35K","5.21%"
"04/14/2022","21.50","21.50","22.50","21.48","3.64M","-1.33%"
"04/13/2022","21.79","22.23","22.23","21.49","2.99M","0.65%"
"04/12/2022","21.65","21.40","22.89","21.40","399.77K","3.10%"
"04/11/2022","21.00","21.00","21.65","21.00","537.29K","-0.47%"
"04/10/2022","21.10","21.00","21.43","21.00","106.42K","0.19%"
"04/07/2022","21.06","21.30","21.85","20.81","633.97K","0.29%"
"04/06/2022","21.00","22.29","22.29","20.76","360.74K","-3.89%"
"04/05/2022","21.85","22.50","22.69","21.60","214.31K","-4.33%"
"04/04/2022","22.84","22.00","22.96","22.00","80.15K","-0.70%"
"04/03/2022","23.00","21.99","23.00","21.68","1.60M","4.59%"
"03/31/2022","21.99","22.15","22.15","21.40","1.73M","-4.39%"
